Year,Month,Day,Count,distance2018,temperture2018,windpower2018
2018,1,12,4,10000.0,-5.949999999999999,2.6666666666666665
2018,1,13,1,8700.0,-5.75,6.0
2018,1,13,2,3983.3333333333335,-4.9,6.166666666666667
2018,1,13,3,3733.3333333333335,-1.35,3.1666666666666665
2018,1,13,4,3183.333333333333,-2.6166666666666667,3.5
2018,1,14,1,2950.0,-3.25,4.333333333333333
2018,1,14,2,2716.6666666666665,-1.4666666666666668,7.833333333333333
2018,1,14,3,6366.666666666667,3.3000000000000003,12.0
2018,1,14,4,6333.333333333333,2.6,8.666666666666666
2018,1,15,1,6216.666666666667,3.6666666666666665,9.166666666666666
2018,1,15,2,7600.0,3.6999999999999993,7.666666666666667
2018,1,15,3,3700.0,4.733333333333333,5.833333333333333
2018,1,15,4,2650.0,2.1166666666666667,2.1666666666666665
2018,1,16,1,1750.0,-0.7499999999999999,1.8333333333333333
2018,1,16,2,1600.0,1.4666666666666668,3.6666666666666665
2018,1,16,3,2183.333333333333,4.55,6.5
2018,1,16,4,3183.333333333333,3.1166666666666667,6.833333333333333
2018,1,17,1,3250.0,2.2166666666666663,7.0
2018,1,17,2,3500.0,2.3666666666666667,6.166666666666667
2018,1,17,3,4000.0,5.550000000000001,6.166666666666667
2018,1,17,4,3416.6666666666665,2.766666666666667,3.0
2018,1,18,1,2216.6666666666665,2.583333333333333,3.8333333333333335
2018,1,18,2,1916.6666666666667,0.5166666666666666,4.666666666666667
2018,1,18,3,5500.0,2.583333333333333,6.833333333333333
2018,1,18,4,8333.333333333334,0.7166666666666667,2.6666666666666665
2018,1,19,1,10000.0,-0.9333333333333332,4.0
2018,1,19,2,10000.0,-0.3833333333333332,2.0
2018,1,19,3,10000.0,3.866666666666666,4.833333333333333
2018,1,19,4,10000.0,1.65,3.5
2018,1,20,1,8000.0,-0.3999999999999999,5.0
2018,1,20,2,6000.0,1.1166666666666665,8.0
2018,1,20,3,3750.0,5.383333333333334,6.833333333333333
2018,1,20,4,3100.0,1.2499999999999998,6.0
2018,1,21,1,9333.333333333334,-2.3833333333333333,3.1666666666666665
2018,1,21,2,10000.0,-1.8833333333333333,5.166666666666667
2018,1,21,3,10000.0,2.6833333333333336,4.666666666666667
2018,1,21,4,10000.0,-0.0499999999999999,4.0
2018,1,22,1,10000.0,-0.05,4.666666666666667
2018,1,22,2,10000.0,1.0166666666666666,4.666666666666667
2018,1,22,3,7233.333333333333,3.35,7.666666666666667
2018,1,22,4,6333.333333333333,-2.6333333333333333,15.5
2018,1,23,1,9333.333333333334,-7.633333333333333,16.833333333333332
2018,1,23,2,10000.0,-11.416666666666666,18.83333333333333
2018,1,23,3,10000.0,-9.833333333333334,11.166666666666666
2018,1,23,4,10000.0,-11.516666666666666,14.833333333333334
2018,1,24,1,10000.0,-13.35,14.833333333333334
2018,1,24,2,10000.0,-13.1,16.0
2018,1,24,3,10000.0,-10.65,18.0
2018,1,24,4,10000.0,-13.4,11.0
2018,1,25,1,10000.0,-13.85,10.666666666666666
2018,1,25,2,10000.0,-13.85,10.666666666666666
2018,1,25,3,10000.0,-10.333333333333332,13.5
2018,1,25,4,10000.0,-12.766666666666666,16.833333333333332
2018,1,26,1,10000.0,-14.433333333333332,15.833333333333334
2018,1,26,2,10000.0,-15.333333333333334,14.666666666666666
2018,1,26,3,10000.0,-12.266666666666667,11.333333333333334
2018,1,26,4,10000.0,-13.300000000000002,7.0
2018,1,27,1,10000.0,-14.183333333333335,2.6666666666666665
2018,1,27,2,10000.0,-12.433333333333332,4.666666666666667
2018,1,27,3,10000.0,-7.133333333333334,4.166666666666667
2018,1,27,4,10000.0,-7.133333333333333,3.0
2018,1,28,1,10000.0,-5.766666666666667,4.666666666666667
2018,1,28,2,10000.0,-5.383333333333334,4.0
2018,1,28,3,10000.0,-2.583333333333333,11.666666666666666
2018,1,28,4,10000.0,-6.366666666666667,9.666666666666666
2018,1,29,1,10000.0,-8.933333333333334,9.166666666666666
2018,1,29,2,10000.0,-8.616666666666665,10.333333333333334
2018,1,29,3,10000.0,-5.3,11.166666666666666
2018,1,29,4,10000.0,-7.183333333333334,8.5
2018,1,30,1,10000.0,-9.866666666666667,2.5
2018,1,30,2,10000.0,-7.133333333333333,5.0
2018,1,30,3,4266.666666666667,-2.366666666666667,6.333333333333333
2018,1,30,4,9500.0,-0.25,7.333333333333333
2018,1,31,1,10000.0,-0.1499999999999999,10.666666666666666
2018,1,31,2,10000.0,-2.9333333333333336,4.166666666666667
2018,1,31,3,10000.0,-0.6833333333333335,3.8333333333333335
2018,1,31,4,10000.0,-2.75,2.6666666666666665
2018,2,1,1,10000.0,-6.8,6.0
2018,2,1,2,10000.0,-5.933333333333334,4.0
2018,2,1,3,10000.0,-0.4166666666666667,6.333333333333333
2018,2,1,4,10000.0,-2.866666666666667,4.166666666666667
2018,2,2,1,10000.0,-5.25,2.333333333333333
2018,2,2,2,10000.0,-4.583333333333333,2.1666666666666665
2018,2,2,3,10000.0,0.8333333333333334,7.0
2018,2,2,4,9666.666666666666,-0.8333333333333334,4.333333333333333
2018,2,3,1,5300.0,-5.15,15.833333333333334
2018,2,3,2,9666.666666666666,-7.899999999999999,13.666666666666666
2018,2,3,3,10000.0,-5.133333333333333,15.333333333333334
2018,2,3,4,10000.0,-7.766666666666667,14.666666666666666
2018,2,4,1,10000.0,-9.333333333333334,14.666666666666666
2018,2,4,2,10000.0,-10.116666666666667,11.666666666666666
2018,2,4,3,10000.0,-6.400000000000001,11.5
2018,2,4,4,10000.0,-7.649999999999999,14.0
2018,2,5,1,10000.0,-8.883333333333333,11.166666666666666
2018,2,5,2,10000.0,-8.700000000000001,13.666666666666666
2018,2,5,3,10000.0,-6.116666666666667,15.5
2018,2,5,4,10000.0,-8.333333333333332,15.166666666666666
2018,2,6,1,10000.0,-10.116666666666667,15.0
2018,2,6,2,10000.0,-10.166666666666666,12.5
2018,2,6,3,10000.0,-6.666666666666668,14.0
2018,2,6,4,10000.0,-9.283333333333331,12.333333333333334
2018,2,7,1,10000.0,-11.15,5.0
2018,2,7,2,10000.0,-9.483333333333334,2.0
2018,2,7,3,10000.0,-4.199999999999999,5.0
2018,2,7,4,10000.0,-5.583333333333333,3.0
2018,2,8,1,10000.0,-7.800000000000001,2.1666666666666665
2018,2,8,2,9500.0,-6.616666666666667,4.5
2018,2,8,3,9666.666666666666,-0.9333333333333332,4.166666666666667
2018,2,8,4,10000.0,-4.316666666666666,1.5
2018,2,9,1,9666.666666666666,-4.733333333333333,5.5
2018,2,9,2,9666.666666666666,-2.4333333333333336,5.166666666666667
2018,2,9,3,8833.333333333334,3.983333333333333,7.833333333333333
2018,2,9,4,8166.666666666667,2.983333333333334,7.333333333333333
2018,2,10,1,4900.0,2.1166666666666667,6.833333333333333
2018,2,10,2,3033.333333333333,1.0833333333333333,8.333333333333334
2018,2,10,3,9500.0,0.1333333333333333,16.5
2018,2,10,4,10000.0,-4.283333333333334,13.166666666666666
2018,2,11,1,10000.0,-6.3500000000000005,8.666666666666666
2018,2,11,2,10000.0,-6.949999999999999,4.833333333333333
2018,2,11,3,8333.333333333334,-3.783333333333333,6.0
2018,2,11,4,9500.0,-5.216666666666667,10.0
2018,2,12,1,10000.0,-7.449999999999999,9.666666666666666
2018,2,12,2,10000.0,-7.0,2.833333333333333
2018,2,12,3,10000.0,-3.4166666666666665,7.0
2018,2,12,4,9500.0,-3.2166666666666663,7.833333333333333
2018,2,13,1,10000.0,-5.283333333333333,4.833333333333333
2018,2,13,2,10000.0,-2.85,4.833333333333333
2018,2,13,3,10000.0,3.866666666666666,12.833333333333334
2018,2,13,4,10000.0,2.283333333333333,11.666666666666666
2018,2,14,1,10000.0,0.0166666666666666,11.833333333333334
2018,2,14,2,9833.333333333334,4.583333333333333,14.166666666666666
2018,2,14,3,8000.0,5.783333333333334,15.166666666666666
2018,2,14,4,10000.0,0.7333333333333335,11.166666666666666
2018,2,15,1,10000.0,-1.4166666666666667,11.5
2018,2,15,2,10000.0,-2.683333333333333,9.333333333333334
2018,2,15,3,10000.0,0.85,11.333333333333334
2018,2,15,4,10000.0,-1.0166666666666666,6.666666666666667
2018,2,16,1,10000.0,-4.883333333333333,3.0
2018,2,16,2,10000.0,-3.1,3.0
2018,2,16,3,10000.0,2.0333333333333337,6.666666666666667
2018,2,16,4,9666.666666666666,0.0333333333333333,10.833333333333334
2018,2,17,1,10000.0,-4.416666666666667,11.833333333333334
2018,2,17,2,10000.0,-4.3,8.0
2018,2,17,3,10000.0,-0.3666666666666667,10.833333333333334
2018,2,17,4,10000.0,-1.5833333333333333,7.666666666666667
2018,2,18,1,10000.0,-3.733333333333334,3.6666666666666665
2018,2,18,2,10000.0,-2.65,3.5
2018,2,18,3,10000.0,1.933333333333333,6.0
2018,2,18,4,10000.0,-0.5499999999999999,3.8333333333333335
2018,2,19,1,10000.0,-2.0500000000000003,2.833333333333333
2018,2,19,2,10000.0,0.5499999999999999,2.6666666666666665
2018,2,19,3,9000.0,3.766666666666667,6.833333333333333
2018,2,19,4,6300.0,0.8833333333333333,3.6666666666666665
2018,2,20,1,2316.6666666666665,-1.9666666666666668,2.6666666666666665
2018,2,20,2,7566.666666666667,-0.2666666666666666,4.333333333333333
2018,2,20,3,10000.0,4.083333333333333,9.833333333333334
2018,2,20,4,10000.0,1.0,8.833333333333334
2018,2,21,1,10000.0,-3.083333333333333,9.5
2018,2,21,2,10000.0,-2.766666666666666,8.0
2018,2,21,3,10000.0,1.6666666666666667,10.833333333333334
2018,2,21,4,10000.0,-0.5,7.166666666666667
2018,2,22,1,10000.0,-1.4333333333333331,6.333333333333333
2018,2,22,2,10000.0,-1.3333333333333333,9.833333333333334
2018,2,22,3,10000.0,5.15,13.166666666666666
2018,2,22,4,9500.0,2.733333333333333,10.0
2018,2,23,1,2883.333333333333,1.383333333333333,5.333333333333333
2018,2,23,2,1400.0,1.2,6.166666666666667
2018,2,23,3,2250.0,6.933333333333334,11.5
2018,2,23,4,2266.6666666666665,4.75,10.0
2018,2,24,1,1300.0,0.95,6.166666666666667
2018,2,24,2,7000.0,0.3833333333333333,8.333333333333334
2018,2,24,3,10000.0,2.6666666666666674,9.333333333333334
2018,2,24,4,10000.0,-0.3166666666666667,4.166666666666667
2018,2,25,1,10000.0,-1.3500000000000003,2.5
2018,2,25,2,10000.0,-0.4000000000000001,4.5
2018,2,25,3,10000.0,3.5,8.166666666666666
2018,2,25,4,10000.0,0.85,7.333333333333333
2018,2,26,1,10000.0,-1.8,4.833333333333333
2018,2,26,2,9666.666666666666,-0.5499999999999999,4.0
2018,2,26,3,10000.0,5.15,5.833333333333333
2018,2,26,4,10000.0,1.1166666666666667,2.0
2018,2,27,1,9666.666666666666,-1.3166666666666669,2.6666666666666665
2018,2,27,2,7000.0,1.9,6.0
2018,2,27,3,6666.666666666667,5.083333333333333,4.333333333333333
2018,2,27,4,4083.3333333333335,4.466666666666668,5.166666666666667
2018,2,28,1,4316.666666666667,3.483333333333333,7.0
2018,2,28,2,3366.6666666666665,4.65,7.833333333333333
2018,2,28,3,3616.6666666666665,5.333333333333333,9.833333333333334
2018,2,28,4,6233.333333333333,1.8666666666666665,12.666666666666666
2018,3,1,1,7333.333333333333,2.766666666666666,9.666666666666666
2018,3,1,2,6466.666666666667,0.2166666666666667,22.33333333333333
2018,3,1,3,10000.0,0.6333333333333333,20.166666666666668
2018,3,1,4,10000.0,-2.1333333333333333,15.333333333333334
2018,3,2,1,10000.0,-3.966666666666667,9.666666666666666
2018,3,2,2,10000.0,-3.016666666666666,2.6666666666666665
2018,3,2,3,10000.0,1.6833333333333331,5.0
2018,3,2,4,10000.0,-0.15,3.0
2018,3,3,1,10000.0,0.5666666666666667,4.166666666666667
2018,3,3,2,10000.0,3.0500000000000003,6.166666666666667
2018,3,3,3,10000.0,11.466666666666669,7.0
2018,3,3,4,10000.0,8.05,2.6666666666666665
2018,3,4,1,2550.0,6.133333333333333,4.0
2018,3,4,2,2100.0,7.483333333333333,2.6666666666666665
2018,3,4,3,2650.0,9.35,9.166666666666666
2018,3,4,4,4450.0,7.866666666666666,16.833333333333332
2018,3,5,1,8166.666666666667,5.133333333333334,24.0
2018,3,5,2,10000.0,4.183333333333333,16.333333333333332
2018,3,5,3,10000.0,8.55,13.666666666666666
2018,3,5,4,10000.0,4.066666666666666,9.833333333333334
2018,3,6,1,10000.0,0.4333333333333333,3.8333333333333335
2018,3,6,2,10000.0,1.95,4.0
2018,3,6,3,10000.0,6.666666666666667,10.5
2018,3,6,4,10000.0,3.0666666666666664,5.0
2018,3,7,1,10000.0,1.7666666666666666,8.166666666666666
2018,3,7,2,10000.0,4.383333333333333,8.166666666666666
2018,3,7,3,10000.0,9.466666666666669,7.333333333333333
2018,3,7,4,8800.0,6.349999999999999,4.166666666666667
2018,3,8,1,3266.6666666666665,3.9333333333333336,4.0
2018,3,8,2,5633.333333333333,4.05,8.0
2018,3,8,3,7500.0,6.2,15.166666666666666
2018,3,8,4,5666.666666666667,2.8666666666666667,10.333333333333334
2018,3,9,1,6833.333333333333,1.5333333333333332,7.833333333333333
2018,3,9,2,10000.0,3.6,4.666666666666667
2018,3,9,3,8166.666666666667,7.1000000000000005,8.333333333333334
2018,3,9,4,10000.0,2.6166666666666667,3.333333333333333
2018,3,10,1,9166.666666666666,0.0833333333333333,3.0
2018,3,10,2,7833.333333333333,2.6,6.666666666666667
2018,3,10,3,10000.0,6.116666666666666,10.333333333333334
2018,3,10,4,10000.0,4.85,8.333333333333334
2018,3,11,1,3250.0,3.233333333333333,3.5
2018,3,11,2,2166.6666666666665,3.566666666666667,2.5
2018,3,11,3,5200.0,7.55,7.0
2018,3,11,4,1783.3333333333333,1.7833333333333334,3.8333333333333335
2018,3,12,1,100.0,0.45,4.666666666666667
2018,3,12,2,1366.6666666666667,3.816666666666667,6.833333333333333
2018,3,12,3,3833.3333333333335,10.766666666666666,8.666666666666666
2018,3,12,4,3650.0,6.616666666666666,5.166666666666667
2018,3,13,1,2783.333333333333,5.633333333333333,4.666666666666667
2018,3,13,2,8366.666666666666,9.983333333333334,5.833333333333333
2018,3,13,3,10000.0,13.933333333333335,13.5
2018,3,13,4,8666.666666666666,11.9,12.833333333333334
2018,3,14,1,10000.0,11.449999999999998,7.0
2018,3,14,2,10000.0,13.616666666666667,7.333333333333333
2018,3,14,3,10000.0,18.566666666666663,12.0
2018,3,14,4,10000.0,14.566666666666665,8.833333333333334
2018,3,15,1,7266.666666666667,13.716666666666669,12.0
2018,3,15,2,2533.333333333333,11.5,6.833333333333333
2018,3,15,3,1166.6666666666667,8.366666666666667,6.166666666666667
2018,3,15,4,4550.0,7.566666666666667,8.166666666666666
2018,3,16,1,9166.666666666666,5.933333333333334,11.833333333333334
2018,3,16,2,10000.0,5.550000000000001,11.333333333333334
2018,3,16,3,10000.0,10.1,9.333333333333334
2018,3,16,4,10000.0,7.25,6.5
2018,3,17,1,10000.0,2.766666666666666,8.166666666666666
2018,3,17,2,10000.0,4.483333333333333,7.666666666666667
2018,3,17,3,10000.0,9.233333333333334,7.833333333333333
2018,3,17,4,10000.0,5.55,4.166666666666667
2018,3,18,1,10000.0,4.716666666666668,2.1666666666666665
2018,3,18,2,10000.0,5.849999999999999,2.6666666666666665
2018,3,18,3,10000.0,8.683333333333334,4.833333333333333
2018,3,18,4,5116.666666666667,6.783333333333332,6.166666666666667
2018,3,19,1,3633.3333333333335,5.483333333333333,8.666666666666666
2018,3,19,2,6583.333333333333,6.983333333333333,8.333333333333334
2018,3,19,3,10000.0,10.583333333333334,11.5
2018,3,19,4,10000.0,9.25,8.666666666666666
2018,3,20,1,10000.0,5.966666666666668,10.166666666666666
2018,3,20,2,10000.0,5.833333333333333,10.333333333333334
2018,3,20,3,10000.0,7.899999999999999,14.666666666666666
2018,3,20,4,10000.0,4.15,11.833333333333334
2018,3,21,1,10000.0,2.1666666666666665,10.333333333333334
2018,3,21,2,10000.0,2.4333333333333336,11.5
2018,3,21,3,8800.0,4.1,9.333333333333334
2018,3,21,4,6250.0,1.6,4.166666666666667
2018,3,22,1,10000.0,2.066666666666667,6.166666666666667
2018,3,22,2,10000.0,3.7000000000000006,4.833333333333333
2018,3,22,3,10000.0,7.083333333333332,11.666666666666666
2018,3,22,4,9666.666666666666,4.066666666666666,7.166666666666667
2018,3,23,1,5000.0,2.1166666666666667,3.1666666666666665
2018,3,23,2,5500.0,4.05,4.333333333333333
2018,3,23,3,9500.0,7.933333333333333,6.166666666666667
2018,3,23,4,8000.0,4.95,4.5
2018,3,24,1,3716.6666666666665,3.733333333333333,4.333333333333333
2018,3,24,2,2950.0,5.233333333333333,6.0
2018,3,24,3,2966.6666666666665,7.383333333333333,7.333333333333333
2018,3,24,4,783.3333333333334,5.266666666666667,6.333333333333333
2018,3,25,1,650.0,3.65,3.1666666666666665
2018,3,25,2,1100.0,4.216666666666667,4.166666666666667
2018,3,25,3,1833.3333333333333,7.633333333333334,6.333333333333333
2018,3,25,4,383.3333333333333,3.866666666666666,4.0
2018,3,26,1,150.0,3.45,2.333333333333333
2018,3,26,2,366.6666666666667,4.433333333333333,4.666666666666667
2018,3,26,3,4300.0,9.15,5.5
2018,3,26,4,966.6666666666666,4.05,3.1666666666666665
2018,3,27,1,366.6666666666667,2.983333333333333,2.333333333333333
2018,3,27,2,2566.6666666666665,8.466666666666667,6.166666666666667
2018,3,27,3,5833.333333333333,14.233333333333334,10.666666666666666
2018,3,27,4,3450.0,9.766666666666666,6.666666666666667
2018,3,28,1,2216.6666666666665,8.116666666666667,6.666666666666667
2018,3,28,2,2766.6666666666665,10.483333333333334,7.0
2018,3,28,3,7500.0,15.416666666666664,11.333333333333334
2018,3,28,4,7833.333333333333,11.383333333333333,2.833333333333333
2018,3,29,1,2733.333333333333,11.833333333333334,3.1666666666666665
2018,3,29,2,2816.6666666666665,12.683333333333335,3.5
2018,3,29,3,6333.333333333333,16.099999999999998,9.0
2018,3,29,4,7666.666666666667,9.616666666666667,4.5
2018,3,30,1,8333.333333333334,6.516666666666667,2.833333333333333
2018,3,30,2,7200.0,12.0,7.166666666666667
2018,3,30,3,7666.666666666667,16.166666666666668,8.5
2018,3,30,4,9333.333333333334,8.933333333333334,3.333333333333333
2018,3,31,1,6333.333333333333,7.333333333333333,3.6666666666666665
2018,3,31,2,5833.333333333333,11.2,4.833333333333333
2018,3,31,3,10000.0,16.05,8.0
2018,3,31,4,10000.0,11.116666666666667,4.166666666666667
2018,4,1,1,9333.333333333334,11.283333333333331,3.5
2018,4,1,2,7133.333333333333,12.566666666666668,7.5
2018,4,1,3,5033.333333333333,14.65,9.0
2018,4,1,4,1666.6666666666667,13.6,7.0
2018,4,2,1,2450.0,12.283333333333331,6.166666666666667
2018,4,2,2,4050.0,14.366666666666667,6.833333333333333
2018,4,2,3,9833.333333333334,19.866666666666667,10.666666666666666
2018,4,2,4,10000.0,15.199999999999998,8.333333333333334
2018,4,3,1,10000.0,14.116666666666667,6.5
2018,4,3,2,9166.666666666666,14.933333333333335,7.5
2018,4,3,3,10000.0,17.63333333333333,11.166666666666666
2018,4,3,4,2133.333333333333,11.483333333333334,3.6666666666666665
2018,4,4,1,2866.6666666666665,10.416666666666666,7.333333333333333
2018,4,4,2,10000.0,10.35,9.666666666666666
2018,4,4,3,10000.0,15.0,10.166666666666666
2018,4,4,4,10000.0,12.15,7.666666666666667
2018,4,5,1,10000.0,10.433333333333332,6.666666666666667
2018,4,5,2,4766.666666666667,8.433333333333332,7.666666666666667
2018,4,5,3,3483.333333333333,8.666666666666666,7.5
2018,4,5,4,3833.3333333333335,8.049999999999999,6.666666666666667
2018,4,6,1,6333.333333333333,6.566666666666667,4.833333333333333
2018,4,6,2,8833.333333333334,6.633333333333333,12.5
2018,4,6,3,5583.333333333333,7.800000000000001,20.5
2018,4,6,4,7666.666666666667,4.800000000000001,20.0
2018,4,7,1,10000.0,3.4333333333333336,15.0
2018,4,7,2,10000.0,4.783333333333334,16.666666666666668
2018,4,7,3,10000.0,7.866666666666667,22.33333333333333
2018,4,7,4,10000.0,5.15,18.166666666666668
2018,4,8,1,10000.0,4.283333333333334,11.833333333333334
2018,4,8,2,10000.0,5.4,8.666666666666666
2018,4,8,3,10000.0,7.666666666666667,8.833333333333334
2018,4,8,4,6500.0,2.533333333333333,14.0
2018,4,9,1,4233.333333333333,1.35,5.166666666666667
2018,4,9,2,2483.333333333333,2.7999999999999994,5.0
2018,4,9,3,10000.0,11.816666666666668,5.666666666666667
2018,4,9,4,10000.0,10.283333333333331,3.333333333333333
2018,4,10,1,10000.0,7.05,4.166666666666667
2018,4,10,2,9666.666666666666,13.383333333333333,10.833333333333334
2018,4,10,3,10000.0,18.48333333333333,25.666666666666668
2018,4,10,4,10000.0,15.133333333333333,27.0
2018,4,11,1,5266.666666666667,8.75,12.166666666666666
2018,4,11,2,6750.0,10.183333333333334,6.333333333333333
2018,4,11,3,10000.0,13.8,13.0
2018,4,11,4,10000.0,10.033333333333331,8.666666666666666
2018,4,12,1,10000.0,6.733333333333333,3.5
2018,4,12,2,10000.0,10.516666666666666,5.333333333333333
2018,4,12,3,10000.0,14.733333333333333,11.0
2018,4,12,4,10000.0,13.7,8.666666666666666
2018,4,13,1,10000.0,8.049999999999999,3.8333333333333335
2018,4,13,2,10000.0,12.050000000000002,7.166666666666667
2018,4,13,3,10000.0,18.25,6.166666666666667
2018,4,13,4,10000.0,16.05,4.5
2018,4,14,1,10000.0,11.916666666666666,7.833333333333333
2018,4,14,2,5066.666666666667,8.049999999999999,6.833333333333333
2018,4,14,3,6083.333333333333,9.016666666666667,9.833333333333334
2018,4,14,4,10000.0,9.0,11.666666666666666
2018,4,15,1,8333.333333333334,7.0,9.0
2018,4,15,2,9000.0,9.133333333333336,7.666666666666667
2018,4,15,3,10000.0,11.65,12.833333333333334
2018,4,15,4,10000.0,9.333333333333334,10.333333333333334
2018,4,16,1,10000.0,6.566666666666667,7.166666666666667
2018,4,16,2,10000.0,10.1,4.666666666666667
2018,4,16,3,10000.0,15.133333333333333,9.166666666666666
2018,4,16,4,10000.0,9.933333333333334,7.333333333333333
2018,4,17,1,10000.0,6.95,2.0
2018,4,17,2,10000.0,10.533333333333331,2.333333333333333
2018,4,17,3,10000.0,15.816666666666668,8.5
2018,4,17,4,10000.0,9.45,4.666666666666667
2018,4,18,1,9666.666666666666,7.066666666666667,1.3333333333333333
2018,4,18,2,9333.333333333334,10.116666666666667,2.333333333333333
2018,4,18,3,10000.0,14.216666666666669,9.333333333333334
2018,4,18,4,10000.0,9.683333333333335,3.5
2018,4,19,1,10000.0,7.199999999999999,3.0
2018,4,19,2,10000.0,9.95,6.166666666666667
2018,4,19,3,10000.0,15.733333333333336,7.166666666666667
2018,4,19,4,10000.0,11.9,6.5
2018,4,20,1,8666.666666666666,9.866666666666667,4.0
2018,4,20,2,5833.333333333333,14.266666666666666,3.5
2018,4,20,3,9833.333333333334,20.03333333333333,7.166666666666667
2018,4,20,4,10000.0,14.266666666666666,4.166666666666667
2018,4,21,1,8033.333333333333,9.85,2.333333333333333
2018,4,21,2,5433.333333333333,14.733333333333333,4.0
2018,4,21,3,10000.0,20.45,7.166666666666667
2018,4,21,4,10000.0,15.233333333333333,2.833333333333333
2018,4,22,1,9666.666666666666,13.85,5.166666666666667
2018,4,22,2,9833.333333333334,16.2,5.166666666666667
2018,4,22,3,7833.333333333333,15.633333333333336,8.666666666666666
2018,4,22,4,5283.333333333333,12.1,14.166666666666666
2018,4,23,1,7333.333333333333,11.65,12.666666666666666
2018,4,23,2,5333.333333333333,9.883333333333336,11.333333333333334
2018,4,23,3,4333.333333333333,10.25,12.166666666666666
2018,4,23,4,7000.0,10.25,11.666666666666666
2018,4,24,1,8000.0,9.2,13.166666666666666
2018,4,24,2,10000.0,11.3,13.333333333333334
2018,4,24,3,10000.0,14.633333333333333,12.833333333333334
2018,4,24,4,10000.0,12.433333333333332,8.166666666666666
2018,4,25,1,10000.0,9.2,3.6666666666666665
2018,4,25,2,10000.0,12.766666666666666,4.833333333333333
2018,4,25,3,10000.0,19.05,8.666666666666666
2018,4,25,4,10000.0,14.05,5.666666666666667
2018,4,26,1,9666.666666666666,9.85,2.5
2018,4,26,2,9666.666666666666,12.833333333333334,4.666666666666667
2018,4,26,3,10000.0,16.933333333333334,6.833333333333333
2018,4,26,4,10000.0,12.516666666666666,6.0
2018,4,27,1,10000.0,9.683333333333335,2.6666666666666665
2018,4,27,2,10000.0,12.3,4.0
2018,4,27,3,10000.0,17.6,6.833333333333333
2018,4,27,4,10000.0,12.35,5.166666666666667
2018,4,28,1,9500.0,9.533333333333331,3.8333333333333335
2018,4,28,2,8500.0,12.033333333333331,5.833333333333333
2018,4,28,3,10000.0,16.583333333333332,8.5
2018,4,28,4,10000.0,12.766666666666666,3.1666666666666665
2018,4,29,1,10000.0,9.75,2.833333333333333
2018,4,29,2,8500.0,13.633333333333333,6.0
